filename,category,snr_level,method,processing_time_ms
1_118_plus_2-118624-A-30_0dB.wav,door_wood_knock,0dB,Wiener,1941.64
1_127_plus_2-133889-A-30_0dB.wav,door_wood_knock,0dB,Wiener,2.04
1_151_plus_3-182023-A-30_0dB.wav,door_wood_knock,0dB,Wiener,4.4
1_254_plus_3-151089-A-30_0dB.wav,door_wood_knock,0dB,Wiener,3.0
1_305_plus_2-118625-A-30_0dB.wav,door_wood_knock,0dB,Wiener,3.79
1_315_plus_5-250026-B-30_0dB.wav,door_wood_knock,0dB,Wiener,2.42
1_425_plus_4-182041-A-30_0dB.wav,door_wood_knock,0dB,Wiener,1.66
1_437_plus_2-120218-A-30_0dB.wav,door_wood_knock,0dB,Wiener,2.51
1_484_plus_4-187284-A-30_0dB.wav,door_wood_knock,0dB,Wiener,3.03
1_62_plus_3-154378-A-30_0dB.wav,door_wood_knock,0dB,Wiener,2.5
